Car_ID,Brand,Year,Engine_Size,Fuel_Type,Transmission,Mileage,Condition,Price,Model,Vehicle_Age,Mileage_Per_Year,Price_Tier,Mileage_Bracket
251,Tesla,2002,5.0,Electric,Automatic,280083,Like New,79352.23,Model S,24,11670.12,Premium,200k+
252,Honda,2006,4.9,Petrol,Manual,155223,Like New,84660.82,CR-V,20,7761.15,Premium,150k-200k
253,Ford,2010,3.7,Electric,Automatic,128068,Used,60454.56,Explorer,16,8004.25,Mid-Range,100k-150k
254,Toyota,2009,1.3,Diesel,Manual,36,Like New,43288.37,Camry,17,2.12,Mid-Range,<50k
255,Audi,2008,4.8,Electric,Manual,39051,Used,94917.73,Q5,18,2169.5,Premium,<50k
256,Toyota,2013,3.9,Hybrid,Automatic,80738,Like New,28419.52,Camry,13,6210.62,Budget,50k-100k
257,Toyota,2012,4.9,Electric,Automatic,60071,Used,81293.98,Camry,14,4290.79,Premium,50k-100k
258,Ford,2001,4.8,Petrol,Automatic,130613,Like New,63144.71,Focus,25,5224.52,Mid-Range,100k-150k
259,Toyota,2002,5.0,Electric,Manual,73601,New,40805.03,Camry,24,3066.71,Mid-Range,50k-100k
260,Honda,2006,3.6,Petrol,Automatic,29873,Like New,5129.96,Civic,20,1493.65,Budget,<50k
261,Honda,2020,1.7,Diesel,Manual,167720,Like New,47426.93,Fit,6,27953.33,Mid-Range,150k-200k
262,BMW,2017,4.4,Electric,Manual,71468,New,31288.4,X3,9,7940.89,Budget,50k-100k
263,Mercedes,2002,4.1,Diesel,Automatic,288614,New,14912.93,E-Class,24,12025.58,Budget,200k+
264,Tesla,2009,4.7,Diesel,Automatic,196201,New,12140.06,Model 3,17,11541.24,Budget,150k-200k
265,Audi,2021,1.8,Electric,Automatic,8328,New,38018.04,A3,5,1665.6,Mid-Range,<50k
266,Toyota,2006,2.0,Petrol,Manual,137405,Used,63401.95,Camry,20,6870.25,Mid-Range,100k-150k
267,Toyota,2008,5.5,Diesel,Automatic,251519,Used,84564.33,Prius,18,13973.28,Premium,200k+
268,Ford,2016,4.7,Diesel,Manual,121173,Like New,22438.51,Focus,10,12117.3,Budget,100k-150k
269,Mercedes,2010,5.5,Electric,Automatic,46638,Like New,45341.18,GLC,16,2914.88,Mid-Range,<50k
270,Honda,2006,4.8,Electric,Automatic,273412,Like New,42235.83,Accord,20,13670.6,Mid-Range,200k+
271,Audi,2023,4.0,Electric,Manual,201675,Used,53772.43,A4,3,67225.0,Mid-Range,200k+
272,BMW,2013,4.3,Electric,Manual,113920,Like New,81910.79,5 Series,13,8763.08,Premium,100k-150k
273,Honda,2018,5.4,Electric,Automatic,171813,Like New,57596.3,CR-V,8,21476.62,Mid-Range,150k-200k
274,Mercedes,2003,3.9,Hybrid,Automatic,7887,Used,85432.22,E-Class,23,342.91,Premium,<50k
275,Tesla,2005,4.2,Electric,Automatic,228978,Like New,54262.42,Model S,21,10903.71,Mid-Range,200k+
276,BMW,2009,1.8,Petrol,Automatic,24918,Used,62365.5,5 Series,17,1465.76,Mid-Range,<50k
277,Tesla,2006,3.4,Diesel,Automatic,297641,Used,46551.41,Model X,20,14882.05,Mid-Range,200k+
278,Ford,2012,4.6,Petrol,Manual,192081,New,83194.08,Fiesta,14,13720.07,Premium,150k-200k
279,Ford,2013,2.4,Petrol,Manual,274073,New,92763.58,Explorer,13,21082.54,Premium,200k+
280,Toyota,2003,2.0,Hybrid,Manual,102201,Used,65718.75,Corolla,23,4443.52,Mid-Range,100k-150k
281,Tesla,2007,2.6,Electric,Manual,210171,Used,82974.33,Model X,19,11061.63,Premium,200k+
282,Mercedes,2004,2.2,Diesel,Automatic,290690,New,10605.32,E-Class,22,13213.18,Budget,200k+
283,Audi,2000,2.1,Petrol,Manual,209496,Like New,91080.62,Q7,26,8057.54,Premium,200k+
284,BMW,2003,3.1,Electric,Manual,168410,Like New,22947.88,5 Series,23,7322.17,Budget,150k-200k
285,Honda,2002,5.5,Electric,Manual,82494,Like New,29369.44,CR-V,24,3437.25,Budget,50k-100k
286,Mercedes,2008,3.5,Hybrid,Automatic,215859,Used,10066.36,GLA,18,11992.17,Budget,200k+
287,Mercedes,2007,1.9,Hybrid,Manual,233853,New,96713.01,GLA,19,12308.05,Premium,200k+
288,Ford,2000,1.4,Hybrid,Automatic,128279,Like New,85941.03,Fiesta,26,4933.81,Premium,100k-150k
289,Tesla,2005,4.5,Diesel,Manual,81991,New,91752.54,Model S,21,3904.33,Premium,50k-100k
290,Toyota,2008,2.9,Petrol,Automatic,290157,New,85485.54,Camry,18,16119.83,Premium,200k+
291,Toyota,2006,5.1,Hybrid,Manual,52132,Used,50555.4,Camry,20,2606.6,Mid-Range,50k-100k
292,BMW,2003,4.3,Hybrid,Automatic,255069,Like New,92787.78,3 Series,23,11089.96,Premium,200k+
293,Ford,2012,5.0,Hybrid,Manual,159156,New,97099.92,Explorer,14,11368.29,Premium,150k-200k
294,Mercedes,2016,2.4,Petrol,Automatic,152215,Used,52743.86,E-Class,10,15221.5,Mid-Range,150k-200k
295,Audi,2001,4.5,Petrol,Automatic,91627,Used,21684.35,A4,25,3665.08,Budget,50k-100k
296,Ford,2004,2.3,Hybrid,Manual,122772,Used,67569.14,Focus,22,5580.55,Mid-Range,100k-150k
297,BMW,2011,5.7,Hybrid,Automatic,229415,Like New,97666.64,5 Series,15,15294.33,Premium,200k+
298,BMW,2020,4.2,Electric,Automatic,141294,Like New,87853.95,X5,6,23549.0,Premium,100k-150k
299,Ford,2007,2.6,Hybrid,Manual,259013,Used,86872.44,Focus,19,13632.26,Premium,200k+
300,BMW,2005,2.3,Diesel,Manual,16116,Like New,93712.71,5 Series,21,767.43,Premium,<50k
301,Ford,2007,2.0,Diesel,Automatic,182124,Like New,89925.46,Mustang,19,9585.47,Premium,150k-200k
302,Honda,2017,4.5,Hybrid,Manual,51369,New,78746.76,Accord,9,5707.67,Premium,50k-100k
303,Ford,2002,2.1,Petrol,Manual,179889,Used,73235.92,Explorer,24,7495.38,Premium,150k-200k
304,Tesla,2021,4.0,Electric,Manual,233982,Used,30152.88,Model 3,5,46796.4,Budget,200k+
305,Ford,2011,2.3,Petrol,Automatic,214275,Like New,64027.3,Explorer,15,14285.0,Mid-Range,200k+
306,BMW,2002,4.3,Hybrid,Automatic,205383,Used,54541.42,X3,24,8557.62,Mid-Range,200k+
307,Tesla,2021,5.1,Diesel,Automatic,291799,Used,86884.69,Model Y,5,58359.8,Premium,200k+
308,BMW,2005,4.9,Electric,Automatic,188874,Used,51712.69,X5,21,8994.0,Mid-Range,150k-200k
309,Toyota,2001,4.8,Petrol,Automatic,47632,Like New,17135.56,Prius,25,1905.28,Budget,<50k
310,Toyota,2022,1.9,Petrol,Automatic,211284,Like New,5472.39,Prius,4,52821.0,Budget,200k+
311,Tesla,2011,1.4,Hybrid,Automatic,161848,Like New,69397.95,Model S,15,10789.87,Premium,150k-200k
312,Honda,2001,4.5,Electric,Manual,191082,New,57241.3,Civic,25,7643.28,Mid-Range,150k-200k
313,Toyota,2005,2.8,Diesel,Automatic,213807,Used,36441.48,RAV4,21,10181.29,Budget,200k+
314,Ford,2016,3.2,Hybrid,Automatic,196523,New,21052.35,Focus,10,19652.3,Budget,150k-200k
315,BMW,2002,1.2,Electric,Manual,179884,Like New,49337.96,5 Series,24,7495.17,Mid-Range,150k-200k
316,Toyota,2001,2.3,Petrol,Manual,281039,New,14527.21,Corolla,25,11241.56,Budget,200k+
317,Toyota,2022,1.2,Hybrid,Manual,235892,Used,36930.31,Corolla,4,58973.0,Mid-Range,200k+
318,Honda,2019,5.4,Petrol,Automatic,213408,Used,41025.13,Fit,7,30486.86,Mid-Range,200k+
319,Tesla,2007,2.2,Petrol,Manual,242718,Like New,49233.78,Model X,19,12774.63,Mid-Range,200k+
320,Tesla,2021,3.8,Hybrid,Automatic,192879,Like New,49328.97,Model X,5,38575.8,Mid-Range,150k-200k
321,Mercedes,2011,1.2,Hybrid,Automatic,23086,New,29415.54,C-Class,15,1539.07,Budget,<50k
322,Honda,2003,4.3,Hybrid,Automatic,85637,Like New,85770.04,Fit,23,3723.35,Premium,50k-100k
323,Ford,2004,2.6,Hybrid,Manual,158279,New,38776.63,Fiesta,22,7194.5,Mid-Range,150k-200k
324,Tesla,2012,5.5,Hybrid,Manual,151969,Used,26810.79,Model S,14,10854.93,Budget,150k-200k
325,BMW,2014,5.4,Petrol,Automatic,63083,Used,21701.94,X3,12,5256.92,Budget,50k-100k
326,Honda,2022,2.6,Diesel,Automatic,95028,Used,35644.95,Accord,4,23757.0,Budget,50k-100k
327,Toyota,2015,5.5,Diesel,Automatic,97551,Used,11417.52,RAV4,11,8868.27,Budget,50k-100k
328,BMW,2009,6.0,Hybrid,Manual,138355,Used,8126.21,5 Series,17,8138.53,Budget,100k-150k
329,BMW,2022,5.1,Petrol,Automatic,94024,New,62488.51,5 Series,4,23506.0,Mid-Range,50k-100k
330,Toyota,2015,5.2,Diesel,Manual,262399,Used,63818.98,RAV4,11,23854.45,Mid-Range,200k+
331,Honda,2011,2.2,Diesel,Automatic,207627,New,55310.88,Civic,15,13841.8,Mid-Range,200k+
332,Toyota,2016,3.9,Diesel,Manual,15487,Used,77417.09,Corolla,10,1548.7,Premium,<50k
333,Mercedes,2015,1.3,Petrol,Automatic,19346,New,8719.3,GLC,11,1758.73,Budget,<50k
334,BMW,2011,1.5,Hybrid,Manual,297194,New,93917.45,5 Series,15,19812.93,Premium,200k+
335,Audi,2007,6.0,Hybrid,Manual,270888,New,14031.19,Q7,19,14257.26,Budget,200k+
336,Audi,2019,2.6,Hybrid,Manual,61596,Like New,69032.18,A4,7,8799.43,Premium,50k-100k
337,Ford,2002,4.7,Electric,Manual,214469,New,17672.68,Mustang,24,8936.21,Budget,200k+
338,Tesla,2015,5.0,Electric,Manual,177175,New,88591.02,Model Y,11,16106.82,Premium,150k-200k
339,Toyota,2012,5.3,Electric,Manual,153048,Used,53517.76,Prius,14,10932.0,Mid-Range,150k-200k
340,Toyota,2022,6.0,Petrol,Automatic,6277,New,12817.89,RAV4,4,1569.25,Budget,<50k
341,Ford,2018,2.2,Diesel,Automatic,133332,New,63588.79,Fiesta,8,16666.5,Mid-Range,100k-150k
342,Ford,2007,1.2,Diesel,Automatic,240515,Like New,5865.44,Fiesta,19,12658.68,Budget,200k+
343,Ford,2021,3.1,Petrol,Automatic,260577,Used,78722.11,Mustang,5,52115.4,Premium,200k+
344,BMW,2004,1.7,Petrol,Manual,196955,Like New,66805.57,X5,22,8952.5,Mid-Range,150k-200k
345,Mercedes,2019,1.1,Hybrid,Automatic,286885,Like New,25199.35,E-Class,7,40983.57,Budget,200k+
346,Toyota,2007,2.8,Hybrid,Manual,299355,Like New,40601.34,Camry,19,15755.53,Mid-Range,200k+
347,BMW,2023,4.9,Electric,Manual,240464,New,5741.64,X5,3,80154.67,Budget,200k+
348,Ford,2011,3.8,Electric,Manual,258445,Like New,70899.96,Focus,15,17229.67,Premium,200k+
349,Toyota,2000,2.6,Petrol,Automatic,269013,Like New,35653.47,Corolla,26,10346.65,Budget,200k+
350,BMW,2020,4.3,Electric,Manual,94515,Used,59300.95,3 Series,6,15752.5,Mid-Range,50k-100k
351,Mercedes,2019,2.2,Diesel,Automatic,150494,Used,95889.12,GLC,7,21499.14,Premium,150k-200k
352,BMW,2005,1.1,Petrol,Automatic,166685,Used,33449.34,X5,21,7937.38,Budget,150k-200k
353,Mercedes,2021,4.8,Petrol,Automatic,188088,Used,99072.6,C-Class,5,37617.6,Premium,150k-200k
354,Ford,2017,4.1,Diesel,Automatic,60110,Like New,65109.2,Focus,9,6678.89,Mid-Range,50k-100k
355,Mercedes,2007,4.8,Hybrid,Automatic,219601,Used,27998.42,GLA,19,11557.95,Budget,200k+
356,Toyota,2006,1.2,Hybrid,Manual,208994,New,46493.9,Camry,20,10449.7,Mid-Range,200k+
357,Ford,2000,5.2,Diesel,Manual,296177,Like New,75343.05,Mustang,26,11391.42,Premium,200k+
358,Toyota,2020,4.1,Diesel,Automatic,260705,Used,47415.4,RAV4,6,43450.83,Mid-Range,200k+
359,Audi,2015,3.8,Electric,Manual,12938,Like New,11508.22,A4,11,1176.18,Budget,<50k
360,Honda,2011,4.1,Petrol,Automatic,130842,Used,21017.35,Accord,15,8722.8,Budget,100k-150k
361,Mercedes,2005,5.3,Electric,Manual,264418,Like New,80173.29,C-Class,21,12591.33,Premium,200k+
362,Honda,2019,3.9,Diesel,Manual,150033,Used,66595.44,Civic,7,21433.29,Mid-Range,150k-200k
363,Honda,2001,3.9,Electric,Manual,20044,New,59133.42,Accord,25,801.76,Mid-Range,<50k
364,Mercedes,2013,6.0,Diesel,Manual,99372,Used,20924.09,E-Class,13,7644.0,Budget,50k-100k
365,Ford,2003,4.8,Electric,Manual,276850,Like New,84586.96,Fiesta,23,12036.96,Premium,200k+
366,Audi,2000,3.2,Electric,Manual,137046,Like New,96270.31,Q7,26,5271.0,Premium,100k-150k
367,Toyota,2022,4.5,Hybrid,Manual,21213,New,8884.27,Prius,4,5303.25,Budget,<50k
368,BMW,2017,2.9,Diesel,Manual,1950,Like New,12413.03,X3,9,216.67,Budget,<50k
369,Toyota,2012,2.1,Electric,Manual,254043,New,89048.83,RAV4,14,18145.93,Premium,200k+
370,BMW,2001,4.0,Petrol,Manual,216085,Like New,82477.46,X5,25,8643.4,Premium,200k+
371,Toyota,2008,5.6,Electric,Manual,272555,Like New,63703.77,Prius,18,15141.94,Mid-Range,200k+
372,Mercedes,2020,5.6,Electric,Manual,148843,New,94771.69,GLA,6,24807.17,Premium,100k-150k
373,Audi,2001,2.7,Petrol,Manual,297197,Like New,66410.9,Q5,25,11887.88,Mid-Range,200k+
374,BMW,2008,3.6,Diesel,Automatic,248966,Like New,25518.6,3 Series,18,13831.44,Budget,200k+
375,Tesla,2000,2.1,Hybrid,Manual,138117,New,74221.02,Model X,26,5312.19,Premium,100k-150k
376,Ford,2010,6.0,Hybrid,Manual,29714,Used,66342.48,Explorer,16,1857.12,Mid-Range,<50k
377,Toyota,2002,5.9,Hybrid,Manual,165458,New,98645.75,RAV4,24,6894.08,Premium,150k-200k
378,Toyota,2019,4.2,Petrol,Manual,270706,Like New,25320.09,Corolla,7,38672.29,Budget,200k+
379,BMW,2022,5.0,Electric,Manual,12026,Used,61799.07,3 Series,4,3006.5,Mid-Range,<50k
380,Ford,2003,4.6,Diesel,Manual,106147,Used,79115.91,Fiesta,23,4615.09,Premium,100k-150k
381,Ford,2017,4.0,Electric,Automatic,31589,Used,37203.39,Fiesta,9,3509.89,Mid-Range,<50k
382,Mercedes,2022,1.3,Hybrid,Automatic,108199,New,41069.56,C-Class,4,27049.75,Mid-Range,100k-150k
383,Tesla,2005,3.3,Electric,Automatic,288988,Used,89350.67,Model Y,21,13761.33,Premium,200k+
384,Mercedes,2002,4.4,Petrol,Manual,208574,Used,43398.51,E-Class,24,8690.58,Mid-Range,200k+
385,Mercedes,2021,4.4,Petrol,Manual,214340,Used,64349.62,GLA,5,42868.0,Mid-Range,200k+
386,Mercedes,2010,2.9,Diesel,Manual,54708,Like New,89477.62,GLC,16,3419.25,Premium,50k-100k
387,Mercedes,2014,5.7,Diesel,Automatic,70825,New,24933.53,C-Class,12,5902.08,Budget,50k-100k
388,Mercedes,2021,1.8,Hybrid,Manual,51574,New,98278.34,GLA,5,10314.8,Premium,50k-100k
389,Audi,2004,3.5,Diesel,Manual,232409,Like New,71685.59,A3,22,10564.05,Premium,200k+
390,Ford,2019,4.5,Electric,Automatic,186381,Used,52131.56,Explorer,7,26625.86,Mid-Range,150k-200k
391,Mercedes,2009,4.5,Petrol,Automatic,64230,Like New,45937.45,C-Class,17,3778.24,Mid-Range,50k-100k
392,Ford,2011,4.2,Petrol,Manual,254451,Like New,95664.64,Mustang,15,16963.4,Premium,200k+
393,Ford,2014,2.4,Petrol,Manual,247174,Used,24543.86,Fiesta,12,20597.83,Budget,200k+
394,Honda,2016,1.8,Diesel,Manual,219700,Used,34609.91,CR-V,10,21970.0,Budget,200k+
395,Audi,2009,4.2,Petrol,Manual,287249,New,34240.31,Q5,17,16897.0,Budget,200k+
396,Mercedes,2005,4.0,Petrol,Automatic,246514,Used,32455.6,GLA,21,11738.76,Budget,200k+
397,Toyota,2017,1.9,Petrol,Manual,264491,Like New,49511.11,RAV4,9,29387.89,Mid-Range,200k+
398,BMW,2012,4.5,Hybrid,Manual,226094,Like New,98972.03,5 Series,14,16149.57,Premium,200k+
399,Tesla,2002,3.3,Hybrid,Automatic,148182,Used,89434.74,Model X,24,6174.25,Premium,100k-150k
400,Toyota,2023,4.3,Diesel,Manual,193242,New,36155.21,Corolla,3,64414.0,Budget,150k-200k
401,Audi,2009,5.2,Petrol,Manual,182873,Like New,45172.66,A4,17,10757.24,Mid-Range,150k-200k
402,BMW,2013,1.8,Diesel,Automatic,124926,Used,68600.67,3 Series,13,9609.69,Mid-Range,100k-150k
403,Audi,2005,1.1,Petrol,Automatic,81147,New,6629.41,Q5,21,3864.14,Budget,50k-100k
404,Ford,2002,4.9,Petrol,Manual,19199,New,82914.6,Explorer,24,799.96,Premium,<50k
405,BMW,2015,4.0,Petrol,Automatic,183208,Like New,88580.82,5 Series,11,16655.27,Premium,150k-200k
406,Ford,2006,4.5,Diesel,Automatic,220868,Like New,86434.03,Explorer,20,11043.4,Premium,200k+
407,Toyota,2019,5.2,Diesel,Manual,120787,New,40630.17,Corolla,7,17255.29,Mid-Range,100k-150k
408,Toyota,2013,5.0,Petrol,Automatic,114427,New,48889.95,Corolla,13,8802.08,Mid-Range,100k-150k
409,BMW,2008,5.8,Electric,Manual,148063,New,6176.89,3 Series,18,8225.72,Budget,100k-150k
410,BMW,2014,3.7,Diesel,Manual,153625,Used,42942.56,X5,12,12802.08,Mid-Range,150k-200k
411,Mercedes,2020,3.4,Hybrid,Manual,220782,Like New,48740.55,GLA,6,36797.0,Mid-Range,200k+
412,Audi,2002,3.0,Diesel,Manual,87493,New,91162.56,Q7,24,3645.54,Premium,50k-100k
413,Mercedes,2001,1.8,Petrol,Automatic,274915,Like New,89928.83,GLA,25,10996.6,Premium,200k+
414,Audi,2001,3.9,Electric,Manual,125607,Like New,96779.22,Q7,25,5024.28,Premium,100k-150k
415,Mercedes,2002,2.4,Petrol,Manual,246834,Like New,89084.97,GLA,24,10284.75,Premium,200k+
416,Ford,2017,5.6,Hybrid,Manual,79876,New,5779.07,Fiesta,9,8875.11,Budget,50k-100k
417,BMW,2013,3.9,Diesel,Manual,167071,Used,65938.78,3 Series,13,12851.62,Mid-Range,150k-200k
418,Toyota,2019,4.0,Diesel,Automatic,202959,New,11482.58,Prius,7,28994.14,Budget,200k+
419,Audi,2017,2.8,Petrol,Automatic,243722,Like New,30896.46,A4,9,27080.22,Budget,200k+
420,Audi,2009,1.3,Petrol,Automatic,44440,New,59939.22,Q7,17,2614.12,Mid-Range,<50k
421,Toyota,2001,1.2,Hybrid,Manual,31655,New,71558.31,Camry,25,1266.2,Premium,<50k
422,Mercedes,2021,3.1,Electric,Automatic,43039,Like New,67190.04,GLA,5,8607.8,Mid-Range,<50k
423,Audi,2000,1.4,Hybrid,Automatic,72219,Like New,9660.54,Q7,26,2777.65,Budget,50k-100k
424,Tesla,2003,4.0,Electric,Manual,186061,New,14842.37,Model S,23,8089.61,Budget,150k-200k
425,Ford,2013,5.4,Diesel,Automatic,273388,New,17215.75,Fiesta,13,21029.85,Budget,200k+
426,BMW,2000,5.4,Electric,Manual,94594,New,13684.37,X3,26,3638.23,Budget,50k-100k
427,Toyota,2013,4.3,Electric,Automatic,170623,New,21932.27,Prius,13,13124.85,Budget,150k-200k
428,BMW,2015,2.1,Diesel,Automatic,194302,Used,70406.34,5 Series,11,17663.82,Premium,150k-200k
429,Tesla,2021,5.3,Diesel,Automatic,290515,New,83929.54,Model 3,5,58103.0,Premium,200k+
430,Audi,2013,5.4,Diesel,Automatic,159950,Used,43837.32,Q5,13,12303.85,Mid-Range,150k-200k
431,Audi,2019,2.0,Hybrid,Manual,167229,Like New,70814.24,A3,7,23889.86,Premium,150k-200k
432,Tesla,2002,4.7,Diesel,Manual,5914,Used,24001.54,Model Y,24,246.42,Budget,<50k
433,Toyota,2002,2.4,Petrol,Automatic,214772,Like New,97461.61,Prius,24,8948.83,Premium,200k+
434,Ford,2008,5.0,Diesel,Manual,289324,Used,38249.76,Fiesta,18,16073.56,Mid-Range,200k+
435,Honda,2005,6.0,Diesel,Automatic,227561,Like New,85357.36,Accord,21,10836.24,Premium,200k+
436,Toyota,2012,1.2,Diesel,Automatic,187435,New,94809.81,Camry,14,13388.21,Premium,150k-200k
437,Honda,2020,5.5,Electric,Automatic,95213,Used,87147.83,Fit,6,15868.83,Premium,50k-100k
438,Tesla,2001,4.1,Hybrid,Automatic,37805,Used,11371.43,Model S,25,1512.2,Budget,<50k
439,Mercedes,2007,5.9,Diesel,Automatic,126599,Like New,66779.18,C-Class,19,6663.11,Mid-Range,100k-150k
440,Honda,2020,3.3,Hybrid,Automatic,153775,Like New,16408.62,Civic,6,25629.17,Budget,150k-200k
441,Ford,2001,5.2,Petrol,Manual,190093,Used,5537.99,Mustang,25,7603.72,Budget,150k-200k
442,Mercedes,2003,1.3,Petrol,Manual,74176,Like New,9919.43,GLA,23,3225.04,Budget,50k-100k
443,Honda,2014,2.7,Diesel,Automatic,94799,New,92034.17,Civic,12,7899.92,Premium,50k-100k
444,Tesla,2003,1.3,Petrol,Manual,98385,Used,91304.03,Model 3,23,4277.61,Premium,50k-100k
445,Mercedes,2012,5.9,Hybrid,Automatic,235654,New,26453.32,C-Class,14,16832.43,Budget,200k+
446,Tesla,2011,5.1,Electric,Manual,88919,Used,56970.82,Model Y,15,5927.93,Mid-Range,50k-100k
447,Honda,2012,5.3,Diesel,Manual,81462,New,95727.68,Accord,14,5818.71,Premium,50k-100k
448,Tesla,2013,5.7,Petrol,Manual,179340,Used,52187.08,Model Y,13,13795.38,Mid-Range,150k-200k
449,Ford,2019,1.4,Hybrid,Automatic,165320,Like New,42389.89,Mustang,7,23617.14,Mid-Range,150k-200k
450,Honda,2017,2.9,Hybrid,Manual,31159,Used,50908.63,CR-V,9,3462.11,Mid-Range,<50k
451,Honda,2005,1.4,Petrol,Automatic,42039,New,80070.5,Fit,21,2001.86,Premium,<50k
452,Honda,2010,2.1,Hybrid,Automatic,232974,Used,50341.38,Civic,16,14560.88,Mid-Range,200k+
453,Toyota,2001,2.1,Hybrid,Automatic,47800,New,79411.38,Camry,25,1912.0,Premium,<50k
454,Toyota,2022,3.3,Diesel,Manual,94626,New,46011.26,Corolla,4,23656.5,Mid-Range,50k-100k
455,Toyota,2018,2.3,Hybrid,Manual,118368,New,28940.54,RAV4,8,14796.0,Budget,100k-150k
456,Ford,2018,1.5,Petrol,Manual,174735,Like New,36014.91,Explorer,8,21841.88,Budget,150k-200k
457,Mercedes,2004,1.8,Diesel,Automatic,80903,Used,12393.23,C-Class,22,3677.41,Budget,50k-100k
458,Tesla,2018,1.7,Petrol,Automatic,118998,New,52251.21,Model X,8,14874.75,Mid-Range,100k-150k
459,Audi,2001,5.9,Electric,Manual,241324,Like New,19070.54,Q5,25,9652.96,Budget,200k+
460,Honda,2009,4.8,Petrol,Automatic,233229,New,82096.97,Accord,17,13719.35,Premium,200k+
461,Tesla,2001,5.8,Petrol,Manual,61748,Used,44956.1,Model S,25,2469.92,Mid-Range,50k-100k
462,Honda,2010,3.2,Diesel,Manual,41190,Like New,77675.22,CR-V,16,2574.38,Premium,<50k
463,Ford,2017,2.4,Hybrid,Manual,40318,New,95673.74,Explorer,9,4479.78,Premium,<50k
464,Honda,2023,5.0,Petrol,Manual,168090,New,85700.41,Accord,3,56030.0,Premium,150k-200k
465,Toyota,2014,2.6,Diesel,Automatic,124078,New,95389.05,Camry,12,10339.83,Premium,100k-150k
466,Audi,2008,2.5,Electric,Manual,39759,Used,58953.97,Q7,18,2208.83,Mid-Range,<50k
467,BMW,2022,2.2,Diesel,Manual,278642,Like New,20705.82,X3,4,69660.5,Budget,200k+
468,Honda,2018,1.6,Diesel,Manual,25989,Like New,93862.62,Accord,8,3248.62,Premium,<50k
469,Tesla,2008,2.3,Hybrid,Manual,156640,Like New,87507.92,Model X,18,8702.22,Premium,150k-200k
470,Toyota,2002,2.8,Petrol,Manual,161171,New,87119.23,Corolla,24,6715.46,Premium,150k-200k
471,BMW,2020,4.4,Electric,Manual,285626,Like New,70861.07,3 Series,6,47604.33,Premium,200k+
472,Audi,2008,1.3,Diesel,Manual,292192,New,64367.04,Q7,18,16232.89,Mid-Range,200k+
473,BMW,2013,2.1,Petrol,Automatic,35814,Used,6398.77,X5,13,2754.92,Budget,<50k
474,Toyota,2018,5.0,Petrol,Automatic,190766,Like New,76065.14,Corolla,8,23845.75,Premium,150k-200k
475,Mercedes,2006,1.7,Diesel,Automatic,60204,New,13695.84,E-Class,20,3010.2,Budget,50k-100k
476,Mercedes,2015,2.7,Petrol,Automatic,32844,Like New,29676.34,GLA,11,2985.82,Budget,<50k
477,BMW,2015,5.3,Diesel,Manual,248827,Like New,57391.58,X3,11,22620.64,Mid-Range,200k+
478,Ford,2000,1.8,Diesel,Automatic,245256,Used,47914.6,Fiesta,26,9432.92,Mid-Range,200k+
479,Tesla,2003,1.4,Diesel,Automatic,21518,Like New,6498.57,Model X,23,935.57,Budget,<50k
480,Tesla,2003,3.4,Electric,Automatic,23052,Used,83278.58,Model S,23,1002.26,Premium,<50k
481,BMW,2006,2.5,Diesel,Manual,256346,Like New,88486.09,X3,20,12817.3,Premium,200k+
482,Honda,2007,3.8,Hybrid,Automatic,69803,Like New,69777.93,Fit,19,3673.84,Premium,50k-100k
483,Honda,2016,5.0,Petrol,Automatic,71524,Like New,56401.45,Accord,10,7152.4,Mid-Range,50k-100k
484,Tesla,2004,1.7,Electric,Manual,224582,Like New,96270.09,Model X,22,10208.27,Premium,200k+
485,Tesla,2006,3.9,Petrol,Automatic,67021,Like New,16395.84,Model 3,20,3351.05,Budget,50k-100k
486,Mercedes,2019,3.5,Electric,Manual,211321,Like New,75101.46,GLA,7,30188.71,Premium,200k+
487,Ford,2019,1.7,Hybrid,Automatic,282187,Used,17194.26,Explorer,7,40312.43,Budget,200k+
488,Toyota,2003,4.1,Electric,Manual,2419,Used,41275.26,Prius,23,105.17,Mid-Range,<50k
489,Honda,2005,2.4,Electric,Automatic,187964,New,60621.03,Civic,21,8950.67,Mid-Range,150k-200k
490,Tesla,2006,3.4,Electric,Automatic,121831,Like New,75023.33,Model S,20,6091.55,Premium,100k-150k
491,Mercedes,2017,1.4,Petrol,Automatic,244688,Used,5353.03,GLA,9,27187.56,Budget,200k+
492,Audi,2004,3.3,Diesel,Manual,101799,Like New,29756.8,Q5,22,4627.23,Budget,100k-150k
493,Mercedes,2019,2.5,Petrol,Automatic,194941,Like New,56129.04,GLA,7,27848.71,Mid-Range,150k-200k
494,Honda,2002,5.1,Diesel,Manual,176282,Used,55623.0,Fit,24,7345.08,Mid-Range,150k-200k
495,Honda,2006,1.3,Petrol,Manual,108611,Like New,65574.51,Civic,20,5430.55,Mid-Range,100k-150k
496,Mercedes,2021,3.1,Hybrid,Manual,137559,Used,33866.09,C-Class,5,27511.8,Budget,100k-150k
497,Toyota,2013,3.3,Hybrid,Manual,62112,Used,56350.28,Corolla,13,4777.85,Mid-Range,50k-100k
498,BMW,2006,4.6,Electric,Automatic,239040,New,23029.74,5 Series,20,11952.0,Budget,200k+
499,Honda,2004,3.9,Hybrid,Automatic,278504,New,22752.86,CR-V,22,12659.27,Budget,200k+
500,Mercedes,2021,4.3,Electric,Automatic,233451,New,59773.58,GLA,5,46690.2,Mid-Range,200k+
